chave_unica,timestamp,codigo,data,cliente,saldo_credito,numero_dias_atraso,valor_titulo_atraso,numero_titulos_atraso,total_pedido,setor,status,critica_principal,critica_cdp,alcada1,alcada2,alcada3,codigo_critica,status_critica,alcada_critica,produto_critica,combo_critica,quantidade_critica,valor_critica
05412809202028092020506000000096402003,05412809202028092020506000000096402003,1,2020-09-29 19:14:10,96402,144208.52,1,68362.96,12,21477.98,506,4,156,0,10,8,0,78,1,7,18674,0,40.0,798.0
05412809202028092020506000000096402003,05412809202028092020506000000096402003,1,2020-09-29 19:14:10,96402,144208.52,1,68362.96,12,21477.98,506,4,156,0,10,8,0,78,1,7,18674,0,40.0,798.0
05412809202028092020506000000096402003,05412809202028092020506000000096402003,1,2020-09-29 19:14:10,96402,144208.52,1,68362.96,12,21477.98,506,4,156,0,10,8,0,78,1,7,18674,0,40.0,798.0
05412809202028092020506000000096402003,05412809202028092020506000000096402003,1,2020-09-29 19:14:10,96402,144208.52,1,68362.96,12,21477.98,506,4,156,0,10,8,0,78,1,7,18674,0,40.0,798.0
05412909202029092020506000000071396001,05412909202029092020506000000071396001,1,2020-09-29 19:14:10,71396,0,0,0,0,0,506,4,159,0,7,8,0,78,1,7,18341,0,80.0,1756.8
05412909202029092020506000000071396001,05412909202029092020506000000071396001,1,2020-09-29 19:14:10,71396,0,0,0,0,0,506,4,159,0,7,8,0,78,1,7,18341,0,80.0,1756.8
05412909202029092020506000000071396001,05412909202029092020506000000071396001,1,2020-09-29 19:14:10,71396,0,0,0,0,0,506,4,159,0,7,8,0,78,1,7,18341,0,80.0,1756.8
05412909202029092020506000000071396001,05412909202029092020506000000071396001,1,2020-09-29 19:14:10,71396,0,0,0,0,0,506,4,159,0,7,8,0,78,1,7,18341,0,80.0,1756.8
05412909202029092020506000000039109001,05412909202029092020506000000039109001,1,2020-09-29 19:14:10,39109,36004.92,1,10826.1,2,43970.3,506,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020506000000039109002,05412909202029092020506000000039109002,1,2020-09-29 19:14:10,39109,36004.92,1,10826.1,2,43970.3,506,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020506000000039109003,05412909202029092020506000000039109003,1,2020-09-29 19:14:10,39109,36004.92,1,10826.1,2,43970.3,506,4,101,0,7,8,0,78,1,7,504,0,200.0,5388.0
05412909202029092020506000000039109003,05412909202029092020506000000039109003,1,2020-09-29 19:14:10,39109,36004.92,1,10826.1,2,43970.3,506,4,101,0,7,8,0,78,1,7,504,0,200.0,5388.0
05412909202029092020506000000039109004,05412909202029092020506000000039109004,1,2020-09-29 19:14:10,39109,36004.92,1,10826.1,2,43970.3,506,4,101,0,7,8,0,78,1,7,15134,0,100.0,6500.0
05412909202029092020506000000039109004,05412909202029092020506000000039109004,1,2020-09-29 19:14:10,39109,36004.92,1,10826.1,2,43970.3,506,4,101,0,7,8,0,78,1,7,15134,0,100.0,6500.0
05412909202029092020506000000039109005,05412909202029092020506000000039109005,1,2020-09-29 19:14:10,39109,36004.92,1,10826.1,2,43970.3,506,4,101,0,7,8,0,78,1,7,2349,0,100.0,2694.0
05412909202029092020506000000039109005,05412909202029092020506000000039109005,1,2020-09-29 19:14:10,39109,36004.92,1,10826.1,2,43970.3,506,4,101,0,7,8,0,78,1,7,2349,0,100.0,2694.0
05412909202029092020506000000039109006,05412909202029092020506000000039109006,1,2020-09-29 19:14:11,39109,36004.92,1,10826.1,2,43970.3,506,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020506000000096402001,05412909202029092020506000000096402001,1,2020-09-29 19:14:11,96402,144208.52,1,68362.96,12,21477.98,506,4,156,0,10,8,0,156,4,10,,,,
05412909202029092020506000000096402001,05412909202029092020506000000096402001,1,2020-09-29 19:14:11,96402,144208.52,1,68362.96,12,21477.98,506,4,156,0,10,8,0,156,4,10,,,,
05412909202029092020506000000039109007,05412909202029092020506000000039109007,1,2020-09-29 19:14:11,39109,0,0,0,0,0,506,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020506000000097183001,05412909202029092020506000000097183001,1,2020-09-29 19:14:11,97183,153926.59,1,31631.94,9,7585.6,506,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020601000000000352001,05412909202029092020601000000000352001,1,2020-09-29 19:14:35,352,0,0,0,0,0,601,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020601000000001511001,05412909202029092020601000000001511001,1,2020-09-29 19:14:35,1511,0,0,0,0,0,601,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020601000000030807001,05412909202029092020601000000030807001,1,2020-09-29 19:14:35,30807,0,0,0,0,0,601,4,120,0,2,8,0,120,4,2,982,0,20.0,1101.4
05412909202029092020601000000030807001,05412909202029092020601000000030807001,1,2020-09-29 19:14:35,30807,0,0,0,0,0,601,4,120,0,2,8,0,120,4,2,982,0,20.0,1101.4
05412909202029092020601000000001511002,05412909202029092020601000000001511002,1,2020-09-29 19:14:35,1511,0,0,0,0,0,601,4,120,0,2,8,0,120,4,2,988,0,14.0,790.3
05412909202029092020601000000001511002,05412909202029092020601000000001511002,1,2020-09-29 19:14:35,1511,0,0,0,0,0,601,4,120,0,2,8,0,120,4,2,988,0,14.0,790.3
05412909202029092020601000000048121001,05412909202029092020601000000048121001,1,2020-09-29 19:14:35,48121,2271.0,0,0.0,0,0.0,601,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020601000000048121001,05412909202029092020601000000048121001,1,2020-09-29 19:14:35,48121,2271.0,0,0.0,0,0.0,601,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020601000000048417001,05412909202029092020601000000048417001,1,2020-09-29 19:14:35,48417,0,0,0,0,0,601,4,120,0,2,8,0,120,4,2,988,0,24.0,1354.8
05412909202029092020601000000048417001,05412909202029092020601000000048417001,1,2020-09-29 19:14:35,48417,0,0,0,0,0,601,4,120,0,2,8,0,120,4,2,988,0,24.0,1354.8
05412909202029092020601000000051142001,05412909202029092020601000000051142001,1,2020-09-29 19:14:35,51142,-248.92,0,0.0,0,614.32,601,4,1,0,3,8,0,1,4,3,,,,
05412909202029092020601000000051142001,05412909202029092020601000000051142001,1,2020-09-29 19:14:35,51142,-248.92,0,0.0,0,614.32,601,4,1,0,3,8,0,1,4,3,,,,
05412909202029092020601000000095545001,05412909202029092020601000000095545001,1,2020-09-29 19:14:36,95545,0,0,0,0,0,601,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020601000000072385001,05412909202029092020601000000072385001,1,2020-09-29 19:14:36,72385,0,0,0,0,0,601,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020601000000095911001,05412909202029092020601000000095911001,1,2020-09-29 19:14:37,95911,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000095911001,05412909202029092020601000000095911001,1,2020-09-29 19:14:37,95911,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000095911001,05412909202029092020601000000095911001,1,2020-09-29 19:14:37,95911,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000095911001,05412909202029092020601000000095911001,1,2020-09-29 19:14:37,95911,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000096826001,05412909202029092020601000000096826001,1,2020-09-29 19:14:37,96826,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000096826001,05412909202029092020601000000096826001,1,2020-09-29 19:14:37,96826,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000096826001,05412909202029092020601000000096826001,1,2020-09-29 19:14:37,96826,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000095911002,05412909202029092020601000000095911002,1,2020-09-29 19:14:37,95911,0,0,0,0,0,601,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020601000000096907001,05412909202029092020601000000096907001,1,2020-09-29 19:14:37,96907,6374.0,0,0.0,0,0.0,601,4,62,0,1,8,0,154,1,7,,,,
05412909202029092020601000000096907001,05412909202029092020601000000096907001,1,2020-09-29 19:14:37,96907,6374.0,0,0.0,0,0.0,601,4,62,0,1,8,0,154,1,7,,,,
05412909202029092020601000000096907001,05412909202029092020601000000096907001,1,2020-09-29 19:14:37,96907,6374.0,0,0.0,0,0.0,601,4,62,0,1,8,0,154,1,7,,,,
05412909202029092020605000000022145001,05412909202029092020605000000022145001,1,2020-09-29 19:14:49,22145,2967.0,0,0.0,0,0.0,605,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020605000000022145001,05412909202029092020605000000022145001,1,2020-09-29 19:14:49,22145,2967.0,0,0.0,0,0.0,605,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020605000000022145001,05412909202029092020605000000022145001,1,2020-09-29 19:14:49,22145,2967.0,0,0.0,0,0.0,605,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020605000000050142001,05412909202029092020605000000050142001,1,2020-09-29 19:14:51,50142,520.0,0,0.0,0,837.2,605,4,1,0,3,7,0,1,4,3,,,,
05412909202029092020605000000050057008,05412909202029092020605000000050057008,1,2020-09-29 19:14:52,50057,0,0,0,0,0,605,4,120,0,2,7,0,120,4,2,1695,0,2.0,139.8
05412909202029092020706000000050254001,05412909202029092020706000000050254001,1,2020-09-29 19:15:02,50254,0,0,0,0,0,706,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020510000044656868065,05412909202029092020510000044656868065,868065,2020-09-29 19:15:06,44656,0,0,0,0,0,510,4,78,0,2,7,0,156,4,10,,,,
05412909202029092020510000044656868065,05412909202029092020510000044656868065,868065,2020-09-29 19:15:06,44656,0,0,0,0,0,510,4,78,0,2,7,0,156,4,10,,,,
05412909202029092020407000000000156001,05412909202029092020407000000000156001,1,2020-09-29 19:16:24,156,3291.0,0,0.0,0,0.0,407,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020407000000000156001,05412909202029092020407000000000156001,1,2020-09-29 19:16:24,156,3291.0,0,0.0,0,0.0,407,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020407000000000320001,05412909202029092020407000000000320001,1,2020-09-29 19:16:24,320,4363.0,0,0.0,0,0.0,407,4,120,0,2,7,0,120,4,2,988,0,10.0,564.6
05412909202029092020407000000000320001,05412909202029092020407000000000320001,1,2020-09-29 19:16:24,320,4363.0,0,0.0,0,0.0,407,4,120,0,2,7,0,120,4,2,988,0,10.0,564.6
05412909202029092020407000000000320001,05412909202029092020407000000000320001,1,2020-09-29 19:16:24,320,4363.0,0,0.0,0,0.0,407,4,120,0,2,7,0,120,4,2,988,0,10.0,564.6
05412909202029092020407000000027526001,05412909202029092020407000000027526001,1,2020-09-29 19:16:24,27526,5030.0,0,0.0,0,0.0,407,1,0,0,7,7,0,78,1,7,18677,0,2.0,90.0
05412909202029092020407000000027526001,05412909202029092020407000000027526001,1,2020-09-29 19:16:24,27526,5030.0,0,0.0,0,0.0,407,1,0,0,7,7,0,78,1,7,18677,0,2.0,90.0
05412909202029092020407000000027526001,05412909202029092020407000000027526001,1,2020-09-29 19:16:24,27526,5030.0,0,0.0,0,0.0,407,1,0,0,7,7,0,78,1,7,18677,0,2.0,90.0
05412909202029092020407000000029002002,05412909202029092020407000000029002002,1,2020-09-29 19:16:26,29002,0,0,0,0,0,407,4,78,0,2,7,0,120,4,2,988,0,10.0,565.84
05412909202029092020407000000029002002,05412909202029092020407000000029002002,1,2020-09-29 19:16:26,29002,0,0,0,0,0,407,4,78,0,2,7,0,120,4,2,988,0,10.0,565.84
05412909202029092020407000000029002003,05412909202029092020407000000029002003,1,2020-09-29 19:16:26,29002,6372.0,0,0.0,0,1664.26,407,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020407000000029002004,05412909202029092020407000000029002004,1,2020-09-29 19:16:26,29002,0,0,0,0,0,407,4,34,0,7,8,0,37,1,7,,,,
05412909202029092020407000000029002004,05412909202029092020407000000029002004,1,2020-09-29 19:16:26,29002,0,0,0,0,0,407,4,34,0,7,8,0,37,1,7,,,,
05412909202029092020407000000035200001,05412909202029092020407000000035200001,1,2020-09-29 19:16:26,35200,16381.95,0,0.0,0,2534.6,407,4,154,0,9,8,0,120,4,2,1695,0,213.0,14058.0
05412909202029092020407000000035200001,05412909202029092020407000000035200001,1,2020-09-29 19:16:26,35200,16381.95,0,0.0,0,2534.6,407,4,154,0,9,8,0,120,4,2,1695,0,213.0,14058.0
05412909202029092020407000000035200001,05412909202029092020407000000035200001,1,2020-09-29 19:16:26,35200,16381.95,0,0.0,0,2534.6,407,4,154,0,9,8,0,120,4,2,1695,0,213.0,14058.0
05412909202029092020407000000035200002,05412909202029092020407000000035200002,1,2020-09-29 19:16:26,35200,0,0,0,0,0,407,4,120,0,2,7,0,120,4,2,988,0,20.0,1137.56
05412909202029092020407000000048331001,05412909202029092020407000000048331001,1,2020-09-29 19:16:26,48331,2259.0,0,0.0,0,4193.6,407,4,1,0,3,7,0,120,4,2,1695,0,15.0,1058.88
05412909202029092020407000000048331001,05412909202029092020407000000048331001,1,2020-09-29 19:16:26,48331,2259.0,0,0.0,0,4193.6,407,4,1,0,3,7,0,120,4,2,1695,0,15.0,1058.88
05412909202029092020407000000039735001,05412909202029092020407000000039735001,1,2020-09-29 19:16:26,39735,3465.0,0,0.0,0,0.0,407,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020407000000039735001,05412909202029092020407000000039735001,1,2020-09-29 19:16:26,39735,3465.0,0,0.0,0,0.0,407,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020407000000065159001,05412909202029092020407000000065159001,1,2020-09-29 19:16:27,65159,0,0,0,0,0,407,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020407000000072205001,05412909202029092020407000000072205001,1,2020-09-29 19:16:27,72205,2976.0,0,0.0,0,0.0,407,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020407000000064445001,05412909202029092020407000000064445001,1,2020-09-29 19:16:27,64445,3387.0,0,0.0,0,0.0,407,4,120,0,2,8,0,120,4,2,988,0,6.0,338.76
05412909202029092020407000000064445001,05412909202029092020407000000064445001,1,2020-09-29 19:16:27,64445,3387.0,0,0.0,0,0.0,407,4,120,0,2,8,0,120,4,2,988,0,6.0,338.76
05412909202029092020407000000064445001,05412909202029092020407000000064445001,1,2020-09-29 19:16:27,64445,3387.0,0,0.0,0,0.0,407,4,120,0,2,8,0,120,4,2,988,0,6.0,338.76
05412909202029092020407000000065786001,05412909202029092020407000000065786001,1,2020-09-29 19:16:27,65786,6325.0,0,0.0,0,0.0,407,4,120,0,2,7,0,120,4,2,1695,0,13.0,986.7
05412909202029092020407000000065786001,05412909202029092020407000000065786001,1,2020-09-29 19:16:27,65786,6325.0,0,0.0,0,0.0,407,4,120,0,2,7,0,120,4,2,1695,0,13.0,986.7
05412909202029092020407000000087133001,05412909202029092020407000000087133001,1,2020-09-29 19:16:28,87133,3368.0,0,0.0,0,0.0,407,4,120,0,2,7,0,120,4,2,1695,0,5.0,349.5
05412909202029092020407000000087133001,05412909202029092020407000000087133001,1,2020-09-29 19:16:28,87133,3368.0,0,0.0,0,0.0,407,4,120,0,2,7,0,120,4,2,1695,0,5.0,349.5
05412909202029092020407000000087133001,05412909202029092020407000000087133001,1,2020-09-29 19:16:28,87133,3368.0,0,0.0,0,0.0,407,4,120,0,2,7,0,120,4,2,1695,0,5.0,349.5
05412909202029092020407000000087133001,05412909202029092020407000000087133001,1,2020-09-29 19:16:28,87133,3368.0,0,0.0,0,0.0,407,4,120,0,2,7,0,120,4,2,1695,0,5.0,349.5
05412909202029092020407000000094199002,05412909202029092020407000000094199002,1,2020-09-29 19:16:29,94199,0,0,0,0,0,407,1,0,0,7,7,0,78,1,7,9084,0,5.0,90.76
05412909202029092020407000000094199002,05412909202029092020407000000094199002,1,2020-09-29 19:16:29,94199,0,0,0,0,0,407,1,0,0,7,7,0,78,1,7,9084,0,5.0,90.76
05412909202029092020407000000094199002,05412909202029092020407000000094199002,1,2020-09-29 19:16:29,94199,0,0,0,0,0,407,1,0,0,7,7,0,78,1,7,9084,0,5.0,90.76
05412909202029092020407000000098586001,05412909202029092020407000000098586001,1,2020-09-29 19:16:29,98586,4764.0,0,0.0,0,0.0,407,1,0,0,7,7,0,78,1,7,3733,0,2.0,90.0
05412909202029092020407000000098586001,05412909202029092020407000000098586001,1,2020-09-29 19:16:29,98586,4764.0,0,0.0,0,0.0,407,1,0,0,7,7,0,78,1,7,3733,0,2.0,90.0
05412909202029092020407000000098586001,05412909202029092020407000000098586001,1,2020-09-29 19:16:29,98586,4764.0,0,0.0,0,0.0,407,1,0,0,7,7,0,78,1,7,3733,0,2.0,90.0
05412909202029092020407000000097133001,05412909202029092020407000000097133001,1,2020-09-29 19:16:29,97133,0,0,0,0,0,407,4,159,0,7,8,0,159,4,8,,,,
05412909202029092020407000000097884001,05412909202029092020407000000097884001,1,2020-09-29 19:16:29,97884,0,0,0,0,0,407,1,0,0,7,7,0,78,1,7,9320,0,2.0,69.7
05412909202029092020407000000097884001,05412909202029092020407000000097884001,1,2020-09-29 19:16:29,97884,0,0,0,0,0,407,1,0,0,7,7,0,78,1,7,9320,0,2.0,69.7
05412909202029092020407000000097433001,05412909202029092020407000000097433001,1,2020-09-29 19:16:29,97433,0,0,0,0,0,407,4,120,0,2,8,0,120,4,2,1695,0,50.0,3268.85
05412909202029092020407000000097433001,05412909202029092020407000000097433001,1,2020-09-29 19:16:29,97433,0,0,0,0,0,407,4,120,0,2,8,0,120,4,2,1695,0,50.0,3268.85
05412909202029092020407000000097433001,05412909202029092020407000000097433001,1,2020-09-29 19:16:29,97433,0,0,0,0,0,407,4,120,0,2,8,0,120,4,2,1695,0,50.0,3268.85
05412909202029092020407000000096152001,05412909202029092020407000000096152001,1,2020-09-29 19:16:30,96152,185895.12,4,31122.55,9,61604.64,407,5,4,4,7,7,0,4,5,7,,,,
05412909202029092020407000000096152001,05412909202029092020407000000096152001,1,2020-09-29 19:16:30,96152,185895.12,4,31122.55,9,61604.64,407,5,4,4,7,7,0,4,5,7,,,,
05412909202029092020407000000096152002,05412909202029092020407000000096152002,1,2020-09-29 19:16:30,96152,185895.12,4,31122.55,9,61604.64,407,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020300000000042819001,05412909202029092020300000000042819001,1,2020-09-29 19:18:03,42819,2066.0,0,0.0,0,0.0,300,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020300000000024047001,05412909202029092020300000000024047001,1,2020-09-29 19:18:03,24047,165.0,0,0.0,0,0.0,300,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020300000000043669001,05412909202029092020300000000043669001,1,2020-09-29 19:18:03,43669,0,0,0,0,0,300,4,78,0,2,8,0,78,4,2,20329,0,2.0,119.9
05412909202029092020300000000043669001,05412909202029092020300000000043669001,1,2020-09-29 19:18:03,43669,0,0,0,0,0,300,4,78,0,2,8,0,78,4,2,20329,0,2.0,119.9
05412909202029092020300000000043637002,05412909202029092020300000000043637002,1,2020-09-29 19:18:03,43637,0,0,0,0,0,300,4,34,0,7,8,0,36,4,8,,,,
05412909202029092020300000000043637002,05412909202029092020300000000043637002,1,2020-09-29 19:18:03,43637,0,0,0,0,0,300,4,34,0,7,8,0,36,4,8,,,,
05412909202029092020300000000043691001,05412909202029092020300000000043691001,1,2020-09-29 19:18:03,43691,3138.0,0,0.0,0,0.0,300,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020300000000043693001,05412909202029092020300000000043693001,1,2020-09-29 19:18:04,43693,3242.0,0,0.0,0,0.0,300,1,0,0,7,7,0,78,1,7,18677,0,2.0,100.0
05412909202029092020300000000043693001,05412909202029092020300000000043693001,1,2020-09-29 19:18:04,43693,3242.0,0,0.0,0,0.0,300,1,0,0,7,7,0,78,1,7,18677,0,2.0,100.0
05412909202029092020300000000044207001,05412909202029092020300000000044207001,1,2020-09-29 19:18:04,44207,0,0,0,0,0,300,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020300000000044210001,05412909202029092020300000000044210001,1,2020-09-29 19:18:04,44210,0,0,0,0,0,300,4,34,0,7,8,0,37,1,7,,,,
05412909202029092020300000000044210001,05412909202029092020300000000044210001,1,2020-09-29 19:18:04,44210,0,0,0,0,0,300,4,34,0,7,8,0,37,1,7,,,,
05412909202029092020300000000044210002,05412909202029092020300000000044210002,1,2020-09-29 19:18:04,44210,3355.0,0,0.0,0,0.0,300,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020300000000044386001,05412909202029092020300000000044386001,1,2020-09-29 19:18:04,44386,2000.0,0,0.0,0,0.0,300,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020300000000044386001,05412909202029092020300000000044386001,1,2020-09-29 19:18:04,44386,2000.0,0,0.0,0,0.0,300,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020300000000077594001,05412909202029092020300000000077594001,1,2020-09-29 19:18:06,77594,2976.0,0,0.0,0,0.0,300,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020300000000046252001,05412909202029092020300000000046252001,1,2020-09-29 19:18:06,46252,4164.0,0,0.0,0,0.0,300,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020300000000050945001,05412909202029092020300000000050945001,1,2020-09-29 19:18:06,50945,700.0,0,0.0,0,0.0,300,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020300000000050945001,05412909202029092020300000000050945001,1,2020-09-29 19:18:06,50945,700.0,0,0.0,0,0.0,300,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020601000000000352001,05412909202029092020601000000000352001,1,2020-09-29 19:18:10,352,0,0,0,0,0,601,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020601000000030807001,05412909202029092020601000000030807001,1,2020-09-29 19:18:10,30807,0,0,0,0,0,601,4,120,0,2,8,0,120,4,2,982,0,20.0,1101.4
05412909202029092020601000000030807001,05412909202029092020601000000030807001,1,2020-09-29 19:18:10,30807,0,0,0,0,0,601,4,120,0,2,8,0,120,4,2,982,0,20.0,1101.4
05412909202029092020601000000001511001,05412909202029092020601000000001511001,1,2020-09-29 19:18:10,1511,0,0,0,0,0,601,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020601000000001511002,05412909202029092020601000000001511002,1,2020-09-29 19:18:10,1511,0,0,0,0,0,601,4,120,0,2,8,0,120,4,2,988,0,14.0,790.3
05412909202029092020601000000001511002,05412909202029092020601000000001511002,1,2020-09-29 19:18:10,1511,0,0,0,0,0,601,4,120,0,2,8,0,120,4,2,988,0,14.0,790.3
05412909202029092020601000000048121001,05412909202029092020601000000048121001,1,2020-09-29 19:18:10,48121,2271.0,0,0.0,0,0.0,601,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020601000000048121001,05412909202029092020601000000048121001,1,2020-09-29 19:18:10,48121,2271.0,0,0.0,0,0.0,601,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020601000000048417001,05412909202029092020601000000048417001,1,2020-09-29 19:18:11,48417,0,0,0,0,0,601,4,120,0,2,8,0,120,4,2,988,0,24.0,1354.8
05412909202029092020601000000048417001,05412909202029092020601000000048417001,1,2020-09-29 19:18:11,48417,0,0,0,0,0,601,4,120,0,2,8,0,120,4,2,988,0,24.0,1354.8
05412909202029092020601000000051142001,05412909202029092020601000000051142001,1,2020-09-29 19:18:11,51142,-248.92,0,0.0,0,614.32,601,4,1,0,3,8,0,1,4,3,,,,
05412909202029092020601000000051142001,05412909202029092020601000000051142001,1,2020-09-29 19:18:11,51142,-248.92,0,0.0,0,614.32,601,4,1,0,3,8,0,1,4,3,,,,
05412909202029092020601000000072385001,05412909202029092020601000000072385001,1,2020-09-29 19:18:11,72385,0,0,0,0,0,601,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020601000000095545001,05412909202029092020601000000095545001,1,2020-09-29 19:18:11,95545,0,0,0,0,0,601,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020601000000095911001,05412909202029092020601000000095911001,1,2020-09-29 19:18:12,95911,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000095911001,05412909202029092020601000000095911001,1,2020-09-29 19:18:12,95911,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000095911001,05412909202029092020601000000095911001,1,2020-09-29 19:18:12,95911,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000095911001,05412909202029092020601000000095911001,1,2020-09-29 19:18:12,95911,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000096826001,05412909202029092020601000000096826001,1,2020-09-29 19:18:12,96826,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000096826001,05412909202029092020601000000096826001,1,2020-09-29 19:18:12,96826,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000096826001,05412909202029092020601000000096826001,1,2020-09-29 19:18:12,96826,0,0,0,0,0,601,4,62,0,1,8,0,101,4,8,,,,
05412909202029092020601000000096907001,05412909202029092020601000000096907001,1,2020-09-29 19:18:12,96907,6374.0,0,0.0,0,0.0,601,4,62,0,1,8,0,154,1,7,,,,
05412909202029092020601000000096907001,05412909202029092020601000000096907001,1,2020-09-29 19:18:12,96907,6374.0,0,0.0,0,0.0,601,4,62,0,1,8,0,154,1,7,,,,
05412909202029092020601000000096907001,05412909202029092020601000000096907001,1,2020-09-29 19:18:12,96907,6374.0,0,0.0,0,0.0,601,4,62,0,1,8,0,154,1,7,,,,
05412909202029092020601000000095911002,05412909202029092020601000000095911002,1,2020-09-29 19:18:12,95911,0,0,0,0,0,601,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020506000000017280001,05412909202029092020506000000017280001,1,2020-09-29 19:18:13,17280,89944.3,1,5032.1,1,8582.46,506,4,156,0,10,8,0,156,4,10,,,,
05412909202029092020506000000017280001,05412909202029092020506000000017280001,1,2020-09-29 19:18:13,17280,89944.3,1,5032.1,1,8582.46,506,4,156,0,10,8,0,156,4,10,,,,
05412909202029092020506000000037988001,05412909202029092020506000000037988001,1,2020-09-29 19:18:14,37988,0,0,0,0,0,506,4,156,0,10,8,0,156,4,10,,,,
05412909202029092020506000000037988001,05412909202029092020506000000037988001,1,2020-09-29 19:18:14,37988,0,0,0,0,0,506,4,156,0,10,8,0,156,4,10,,,,
05412909202029092020506000000038540001,05412909202029092020506000000038540001,1,2020-09-29 19:18:14,38540,0,0,0,0,0,506,4,156,0,10,8,0,156,4,10,,,,
05412909202029092020506000000038540001,05412909202029092020506000000038540001,1,2020-09-29 19:18:14,38540,0,0,0,0,0,506,4,156,0,10,8,0,156,4,10,,,,
05412909202029092020506000000039109002,05412909202029092020506000000039109002,1,2020-09-29 19:18:15,39109,36004.92,1,10826.1,2,43970.3,506,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020506000000039109001,05412909202029092020506000000039109001,1,2020-09-29 19:18:15,39109,36004.92,1,10826.1,2,43970.3,506,4,101,0,7,8,0,101,4,8,,,,
05412909202029092020506000000071396001,05412909202029092020506000000071396001,1,2020-09-29 19:18:15,71396,0,0,0,0,0,506,4,159,0,7,8,0,78,1,7,18341,0,80.0,1756.8
05412909202029092020506000000071396001,05412909202029092020506000000071396001,1,2020-09-29 19:18:15,71396,0,0,0,0,0,506,4,159,0,7,8,0,78,1,7,18341,0,80.0,1756.8
05412909202029092020506000000071396001,05412909202029092020506000000071396001,1,2020-09-29 19:18:15,71396,0,0,0,0,0,506,4,159,0,7,8,0,78,1,7,18341,0,80.0,1756.8
05412909202029092020506000000071396001,05412909202029092020506000000071396001,1,2020-09-29 19:18:15,71396,0,0,0,0,0,506,4,159,0,7,8,0,78,1,7,18341,0,80.0,1756.8
